Location,Medium,Sample Date,Procedure Name,Nuclides/ Radiation,Result,Combined Standard Uncertainty,MDC,Unit
NAVAJO LAKE,AIR-FILTER,2010-09-28,Gross beta in air,Gross Beta,0.006,0.00043,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-10-19,Gross beta in air,Gross Beta,0.00666,0.00048,0.00038,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-10-12,Gross beta in air,Gross Beta,0.00605,0.00044,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-10-5,Gross beta in air,Gross Beta,0.00595,0.00044,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-07-27,Gross beta in air,Gross Beta,0.00601,0.00046,0.00036,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-12-28,Gross beta in air,Gross Beta,0.00564,0.00038,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-12-9,Gross beta in air,Gross Beta,0.00678,0.00043,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-09-14,Gross beta in air,Gross Beta,0.00366,0.0003,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-05-25,Gross beta in air,Gross Beta,0.00634,0.00047,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-06-22,Gross beta in air,Gross Beta,0.00448,0.00034,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-08-24,Gross beta in air,Gross Beta,0.00564,0.00041,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-06-15,Gross beta in air,Gross Beta,0.00482,0.00037,0.00033,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-11-16,Gross beta in air,Gross Beta,0.00349,0.0003,0.00038,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-03-1,Gross beta in air,Gross Beta,0.00386,0.00028,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-12-13,Gross beta in air,Gross Beta,0.0172,0.001,0.00019,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-02-1,Gross beta in air,Gross Beta,0.0053,0.00035,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-01-25,Gross beta in air,Gross Beta,0.00426,0.00029,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-10-11,Gross beta in air,Gross Beta,0.01182,0.00075,0.00029,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-02-22,Gross beta in air,Gross Beta,0.00533,0.00036,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-03-22,Gross beta in air,Gross Beta,0.01608,0.00099,0.00029,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-09-21,Gross beta in air,Gross Beta,0.0183,0.0011,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-09-27,Gross beta in air,Gross Beta,0.0159,0.00098,0.00025,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-11-29,Gross beta in air,Gross Beta,0.01074,0.00067,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-03-29,Gross beta in air,Gross Beta,0.0811,0.0048,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-11-22,Gross beta in air,Gross Beta,0.01085,0.00068,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-11-15,Gross beta in air,Gross Beta,0.0194,0.0012,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-06-21,Gross beta in air,Gross Beta,0.00277,0.00021,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-03-15,Gross beta in air,Gross Beta,0.00283,0.00023,0.00029,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-04-5,Gross beta in air,Gross Beta,0.01449,0.0009,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-04-19,Gross beta in air,Gross Beta,0.01071,0.00068,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-09-13,Gross beta in air,Gross Beta,0.00576,0.00038,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-07-12,Gross beta in air,Gross Beta,0.00532,0.00043,0.0006,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-06-5,Gross beta in air,Gross Beta,0.00858,0.00056,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-05-17,Gross beta in air,Gross Beta,0.00621,0.00041,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-12-20,Gross beta in air,Gross Beta,0.0241,0.0014,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-11-1,Gross beta in air,Gross Beta,0.0206,0.0012,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-03-10,Gross beta in air,Gross Beta,0.00283,0.00021,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-04-12,Gross beta in air,Gross Beta,0.00882,0.00056,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-05-24,Gross beta in air,Gross Beta,0.00423,0.0003,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-10-18,Gross beta in air,Gross Beta,0.01078,0.00067,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-10-25,Gross beta in air,Gross Beta,0.01136,0.00071,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-08-23,Gross beta in air,Gross Beta,0.00476,0.00033,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-04-26,Gross beta in air,Gross Beta,0.004,0.00028,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-05-10,Gross beta in air,Gross Beta,0.00615,0.00041,0.00029,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-05-31,Gross beta in air,Gross Beta,0.00566,0.00038,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-10-6,Gross beta in air,Gross Beta,0.01306,0.0008,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-08-9,Gross beta in air,Gross Beta,0.0036,0.00026,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-01-6,Gross beta in air,Gross Beta,0.01221,0.00075,0.00025,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-12-27,Gross beta in air,Gross Beta,0.0264,0.0016,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-12-6,Gross beta in air,Gross Beta,0.00736,0.00047,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-08-16,Gross beta in air,Gross Beta,0.00563,0.00038,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-01-18,Gross beta in air,Gross Beta,0.01095,0.00068,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-02-9,Gross beta in air,Gross Beta,0.0076,0.00049,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-02-15,Gross beta in air,Gross Beta,0.00791,0.00051,0.00024,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-05-3,Gross beta in air,Gross Beta,0.00717,0.00046,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2011-11-8,Gross beta in air,Gross Beta,0.00858,0.00054,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-04-10,Gross beta in air,Gross Beta,0.01114,0.00071,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-02-14,Gross beta in air,Gross Beta,0.0183,0.0011,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-10-9,Gross beta in air,Gross Beta,0.01148,0.00071,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-07-3,Gross beta in air,Gross Beta,0.01144,0.00071,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-08-7,Gross beta in air,Gross Beta,0.0101,0.00063,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-05-15,Gross beta in air,Gross Beta,0.01603,0.00098,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-03-20,Gross beta in air,Gross Beta,0.00813,0.00052,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-09-25,Gross beta in air,Gross Beta,0.0217,0.0013,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-02-21,Gross beta in air,Gross Beta,0.00586,0.00039,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-07-31,Gross beta in air,Gross Beta,0.00774,0.00049,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-01-10,Gross beta in air,Gross Beta,0.0202,0.0012,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-01-24,Gross beta in air,Gross Beta,0.00869,0.00056,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-07-17,Gross beta in air,Gross Beta,0.01109,0.00069,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-12-26,Gross beta in air,Gross Beta,0.01326,0.00081,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-11-27,Gross beta in air,Gross Beta,0.01053,0.00066,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-10-2,Gross beta in air,Gross Beta,0.01079,0.00067,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-06-19,Gross beta in air,Gross Beta,0.01263,0.00078,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-06-12,Gross beta in air,Gross Beta,0.00953,0.0006,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-09-11,Gross beta in air,Gross Beta,0.0128,0.00079,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-05-22,Gross beta in air,Gross Beta,0.0163,0.001,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-01-17,Gross beta in air,Gross Beta,0.01087,0.00068,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-12-4,Gross beta in air,Gross Beta,0.0129,0.0008,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-01-31,Gross beta in air,Gross Beta,0.00923,0.00058,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-06-5,Gross beta in air,Gross Beta,0.01425,0.00087,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-04-24,Gross beta in air,Gross Beta,0.00894,0.00057,0.00023,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-03-27,Gross beta in air,Gross Beta,0.0073,0.00047,0.00025,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-10-16,Gross beta in air,Gross Beta,0.00958,0.0006,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-10-30,Gross beta in air,Gross Beta,0.01044,0.00065,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-08-21,Gross beta in air,Gross Beta,0.0203,0.0012,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-04-4,Gross beta in air,Gross Beta,0.00992,0.00062,0.00017,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-05-8,Gross beta in air,Gross Beta,0.01271,0.00078,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-03-13,Gross beta in air,Gross Beta,0.01474,0.0009,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-01-3,Gross beta in air,Gross Beta,0.0168,0.001,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-03-6,Gross beta in air,Gross Beta,0.00942,0.0006,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-09-18,Gross beta in air,Gross Beta,0.01103,0.00069,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-02-28,Gross beta in air,Gross Beta,0.00859,0.00055,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-08-14,Gross beta in air,Gross Beta,0.00754,0.00048,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-10-23,Gross beta in air,Gross Beta,0.01239,0.00077,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-11-6,Gross beta in air,Gross Beta,0.0173,0.0011,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-07-24,Gross beta in air,Gross Beta,0.00885,0.00056,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-11-13,Gross beta in air,Gross Beta,0.00866,0.00055,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-02-7,Gross beta in air,Gross Beta,0.0186,0.0011,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-09-4,Gross beta in air,Gross Beta,0.0117,0.00073,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-08-28,Gross beta in air,Gross Beta,0.01267,0.00078,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-12-12,Gross beta in air,Gross Beta,0.00068,0.000084,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-11-20,Gross beta in air,Gross Beta,0.01119,0.0007,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-06-26,Gross beta in air,Gross Beta,0.01609,0.00098,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2012-05-1,Gross beta in air,Gross Beta,0.01282,0.0008,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-11-19,Gross beta in air,Gross Beta,0.0184,0.0011,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-12-3,Gross beta in air,Gross Beta,0.0235,0.0014,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-07-30,Gross beta in air,Gross Beta,0.00434,0.0003,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-08-27,Gross beta in air,Gross Beta,0.01237,0.00076,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-09-17,Gross beta in air,Gross Beta,0.007,0.00045,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-09-3,Gross beta in air,Gross Beta,0.00677,0.00044,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-04-9,Gross beta in air,Gross Beta,0.01069,0.00067,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-08-20,Gross beta in air,Gross Beta,0.0117,0.00075,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-06-25,Gross beta in air,Gross Beta,0.00689,0.00045,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-01-29,Gross beta in air,Gross Beta,0.0199,0.0012,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-11-12,Gross beta in air,Gross Beta,0.01437,0.00088,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-03-19,Gross beta in air,Gross Beta,0.00986,0.00062,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-04-16,Gross beta in air,Gross Beta,0.00814,0.00053,0.00024,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-05-28,Gross beta in air,Gross Beta,0.00878,0.00056,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-02-12,Gross beta in air,Gross Beta,0.0109,0.00068,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-05-21,Gross beta in air,Gross Beta,0.00975,0.00062,0.00023,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-10-15,Gross beta in air,Gross Beta,0.0117,0.00073,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-06-11,Gross beta in air,Gross Beta,0.00741,0.00048,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-10-22,Gross beta in air,Gross Beta,0.01589,0.00097,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-10-1,Gross beta in air,Gross Beta,0.00954,0.0006,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-01-2,Gross beta in air,Gross Beta,0.0227,0.0014,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-01-15,Gross beta in air,Gross Beta,0.01235,0.00076,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-05-7,Gross beta in air,Gross Beta,0.0168,0.001,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-04-2,Gross beta in air,Gross Beta,0.01194,0.00074,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-02-5,Gross beta in air,Gross Beta,0.01131,0.0007,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-01-22,Gross beta in air,Gross Beta,0.0294,0.0018,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-10-29,Gross beta in air,Gross Beta,0.01625,0.00099,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-06-4,Gross beta in air,Gross Beta,0.00822,0.00052,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-03-26,Gross beta in air,Gross Beta,0.0103,0.00064,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-11-5,Gross beta in air,Gross Beta,0.01295,0.0008,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-09-24,Gross beta in air,Gross Beta,0.00918,0.00058,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-08-13,Gross beta in air,Gross Beta,0.00589,0.00039,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-07-23,Gross beta in air,Gross Beta,0.00716,0.00046,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-12-23,Gross beta in air,Gross Beta,0.0186,0.0011,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-12-31,Gross beta in air,Gross Beta,0.0187,0.0011,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-12-17,Gross beta in air,Gross Beta,0.0215,0.0013,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-12-10,Gross beta in air,Gross Beta,0.01183,0.00073,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-11-26,Gross beta in air,Gross Beta,0.01154,0.00071,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-10-8,Gross beta in air,Gross Beta,0.0137,0.00084,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-06-18,Gross beta in air,Gross Beta,0.01237,0.00077,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-02-19,Gross beta in air,Gross Beta,0.01454,0.00089,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-02-26,Gross beta in air,Gross Beta,0.00994,0.00062,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-03-12,Gross beta in air,Gross Beta,0.00424,0.00029,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-07-16,Gross beta in air,Gross Beta,0.00756,0.00048,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-04-30,Gross beta in air,Gross Beta,0.01216,0.00075,0.00021,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-07-9,Gross beta in air,Gross Beta,0.01239,0.00077,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-09-8,Gross beta in air,Gross Beta,0.01009,0.00066,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-03-5,Gross beta in air,Gross Beta,0.0088,0.00056,0.0002,PCI/M3
NAVAJO LAKE,AIR-FILTER,2013-01-8,Gross beta in air,Gross Beta,0.0279,0.0017,0.00023,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-12-16,Gross beta in air,Gross Beta,0.01106,0.00069,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-05-27,Gross beta in air,Gross Beta,0.00932,0.00058,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-11-4,Gross beta in air,Gross Beta,0.0055,0.00036,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-04-22,Gross beta in air,Gross Beta,0.01547,0.00094,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-11-28,Gross beta in air,Gross Beta,0.0049,0.00041,0.00039,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-11-25,Gross beta in air,Gross Beta,0.00653,0.00042,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-10-7,Gross beta in air,Gross Beta,0.00524,0.00035,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-02-11,Gross beta in air,Gross Beta,0.00874,0.00055,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-12-30,Gross beta in air,Gross Beta,0.00589,0.00038,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-02-4,Gross beta in air,Gross Beta,0.00944,0.00059,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-01-14,Gross beta in air,Gross Beta,0.00723,0.00046,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-09-30,Gross beta in air,Gross Beta,0.00606,0.00039,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-05-6,Gross beta in air,Gross Beta,0.01075,0.00067,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-01-7,Gross beta in air,Gross Beta,0.00999,0.00062,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-04-15,Gross beta in air,Gross Beta,0.01023,0.00064,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-02-25,Gross beta in air,Gross Beta,0.01057,0.00066,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-11-12,Gross beta in air,Gross Beta,0.0089,0.00055,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-10-14,Gross beta in air,Gross Beta,0.00539,0.00035,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-03-3,Gross beta in air,Gross Beta,0.00693,0.00045,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-02-18,Gross beta in air,Gross Beta,0.00675,0.00043,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-12-23,Gross beta in air,Gross Beta,0.01054,0.00065,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-09-23,Gross beta in air,Gross Beta,0.0056,0.00037,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-09-16,Gross beta in air,Gross Beta,0.00528,0.00035,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-03-11,Gross beta in air,Gross Beta,0.00634,0.00041,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-03-18,Gross beta in air,Gross Beta,0.00834,0.00053,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-03-25,Gross beta in air,Gross Beta,0.01111,0.00069,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-11-18,Gross beta in air,Gross Beta,0.00815,0.00052,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2014-01-21,Gross beta in air,Gross Beta,0.01491,0.00091,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-01-27,Gross beta in air,Gross Beta,0.00909,0.00057,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-02-10,Gross beta in air,Gross Beta,0.00508,0.00034,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-12-22,Gross beta in air,Gross Beta,0.00796,0.00052,0.00022,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-09-22,Gross beta in air,Gross Beta,0.01018,0.00063,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-09-1,Gross beta in air,Gross Beta,0.0092,0.00058,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-03-17,Gross beta in air,Gross Beta,0.01143,0.00071,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-01-20,Gross beta in air,Gross Beta,0.0197,0.0012,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-08-18,Gross beta in air,Gross Beta,0.01087,0.00067,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-06-2,Gross beta in air,Gross Beta,0.0097,0.00061,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-04-21,Gross beta in air,Gross Beta,0.00692,0.00044,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-08-4,Gross beta in air,Gross Beta,0.00577,0.00038,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-06-17,Gross beta in air,Gross Beta,0.00719,0.00045,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-02-17,Gross beta in air,Gross Beta,0.0062,0.0004,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-11-3,Gross beta in air,Gross Beta,0.00794,0.0005,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-03-6,Gross beta in air,Gross Beta,0.00667,0.00042,0.00011,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-02-25,Gross beta in air,Gross Beta,0.00634,0.0004,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-11-17,Gross beta in air,Gross Beta,0.00703,0.00045,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-10-20,Gross beta in air,Gross Beta,0.01049,0.00065,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-10-13,Gross beta in air,Gross Beta,0.01087,0.00067,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-02-3,Gross beta in air,Gross Beta,0.00662,0.00043,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-07-28,Gross beta in air,Gross Beta,0.00699,0.00045,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-06-9,Gross beta in air,Gross Beta,0.00869,0.00055,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-12-31,Gross beta in air,Gross Beta,0.00885,0.00055,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-03-24,Gross beta in air,Gross Beta,0.00826,0.00052,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-12-8,Gross beta in air,Gross Beta,0.01016,0.00064,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-04-14,Gross beta in air,Gross Beta,0.0099,0.00066,0.00018,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-05-12,Gross beta in air,Gross Beta,0.00765,0.00049,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-07-21,Gross beta in air,Gross Beta,0.00679,0.00044,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-09-15,Gross beta in air,Gross Beta,0.01337,0.00082,0.00016,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-01-6,Gross beta in air,Gross Beta,0.01467,0.0009,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-11-10,Gross beta in air,Gross Beta,0.00559,0.00037,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-05-19,Gross beta in air,Gross Beta,0.00694,0.00044,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-03-31,Gross beta in air,Gross Beta,0.00571,0.00037,0.00013,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-06-23,Gross beta in air,Gross Beta,0.01089,0.00068,0.00015,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-04-7,Gross beta in air,Gross Beta,0.01344,0.00082,0.00012,PCI/M3
NAVAJO LAKE,AIR-FILTER,2015-07-14,Gross beta in air,Gross Beta,0.00746,0.00047,0.00013,PCI/M3
